id,text,anger,fear,joy,sadness,surprise
eng_train_track_a_01488,My feet were totally soaked through.,0,1,0,1,0
eng_train_track_a_01495,"Then, all hell broke loose.",1,1,0,0,1
eng_train_track_a_01507,A week after my grandmother's funeral I had another strange dream.,0,1,0,1,1
eng_train_track_a_01520,"I still remember this occasionally, clear as day.",0,0,1,1,1
eng_train_track_a_01540,my heart's finally starting to feel at peace and everything that used to feel wrong is suddenly starting to feel really right.,0,0,1,0,0
eng_train_track_a_01561,"I had been flung on top of the bike, and the handle bar was on my stomach.",0,1,0,1,0
eng_train_track_a_01573,"When I fell asleep in some strangers bedroom at some strangers party, and some stangers held my arms, my legs, and never took `` no '' for an answer, and there we were.",1,1,0,1,0
eng_train_track_a_01574,"Probably going to get buried, spooky as hell, and very real.",0,1,0,0,1
eng_train_track_a_01578,"That night, around 2am, she woke up to the sound of a woman screaming.",0,1,0,1,1
eng_train_track_a_01580,He could not explain.,0,1,0,1,1
eng_train_track_a_01584,I blinked a few times and fought with myself to deny what I was seeing.,0,1,0,1,1
eng_train_track_a_01587,"I sit up, my head hurts.",0,1,0,1,0
eng_train_track_a_01594,"My knuckles growing whiter and whiter, my mind screaming at me that we should be out of here, we should almost be home.",1,1,0,0,0
eng_train_track_a_01596,' That infuriated me so much as I was frazzled out of my head so much already.,1,1,0,1,0
eng_train_track_a_01597,"I mentally refused to go there, shaking my head violently in that refusal.",1,1,0,0,0
eng_train_track_a_01598,My ex is always accidentally offensive like that.,1,0,0,1,0
eng_train_track_a_01617,(I'm Native American) She said she only wanted a white american boy friend.,1,1,0,1,1
eng_train_track_a_01621,"please, help me keep the smiles on my face even though this is too much for me to handle and bare, I know my heart trust you... so much.",0,1,0,1,0
eng_train_track_a_01623,My heart arrested twice; I was shocked four times.,0,1,0,0,1
eng_train_track_a_01629,"Because I haven't trained for this run at all, my legs gave up on me around 10 miles in.",0,1,0,1,0
eng_train_track_a_01634,"I walked up the aisle to the casket, with painful anticipation welling inside my chest, and then I looked.",0,1,0,1,0
eng_train_track_a_01646,"I say, covering my ears with my hands and cringing into the door.",0,1,0,1,0
eng_train_track_a_01657,Well literally no one showed up.,0,0,0,1,1
eng_train_track_a_01658,"No water damage, sun damage, tears, anything.",0,0,0,0,1
eng_train_track_a_01673,the ledge of the beadboard dug into my back.,0,1,0,1,0
eng_train_track_a_01677,"The problem was, my brain was ready for a 22 mile ride, my body was not.",0,1,0,0,0
eng_train_track_a_01680,Poor Shannon's gon na be stuck with our leftovers for the rest of summer!I also freaked the girls out with my ankle ( it's in a stretchy brace and turning a very interesting shade of purple ).,0,1,0,1,0
eng_train_track_a_01699,Got once I tried lying down with my face facing the water and my face totally became red after that.,0,1,0,0,0
eng_train_track_a_01706,Not worth the risk.,0,1,0,1,0
eng_train_track_a_01718,"Every single time I found a girl that I was interested in, they always ended up finding some creative way to break my heart.",1,0,0,1,0
eng_train_track_a_01751,One drink down and she was blackout drunk.,0,1,0,1,1
eng_train_track_a_01765,I forgot that my mom needs to be eased into things just long enough to run my mouth off and cause an argument that was way too long.,1,0,0,0,0
eng_train_track_a_01787,I did settle down and dry my eyes on my sleeve.,0,0,0,1,0
eng_train_track_a_01798,No kids were hurt.,0,0,1,0,0
eng_train_track_a_01801,After that we took a taxi home... Right now my leg hurts and while im typing this the photos are uploading... see ya...,1,1,0,1,0
eng_train_track_a_01802,"So I got up so I could pee, sat down and proceeded to throw up all over my legs and underwear.",0,1,0,1,0
eng_train_track_a_01807,"like seriously, alot can not understand and im slow at registering words in my brain during that time, so yeah.",0,1,0,1,0
eng_train_track_a_01808,"I abruptly ""woke up"" again out of sleep-paralysis in a state of crazy shock.",0,1,0,0,1
eng_train_track_a_01811,"v-neck shirt, I moved slowly throughout the house, doing my usual morning duties ( diaper changes, breakfast, coffee ), quite lethargically, occasionally brushing a strand of ( dirty ) hair away from my eyes with my hand.",0,0,0,1,0
eng_train_track_a_01813,In about 45 minutes I get to go have a camera stuck down my throat to confirm the existance of the ulcer.All that and we are supposed to leave a week from today and fly to CO..,0,1,0,1,0
eng_train_track_a_01820,"Unfortunately in the second hour, I took an odd stroke and my neck popped.",0,1,0,1,0
eng_train_track_a_01827,My eyes were staring at the floor as I said this.,0,1,0,1,0
eng_train_track_a_01830,"We hit something as we slide into the side of the road, my eyes flashed open and the car took flight into the trees, now straight ahead of us.",0,1,0,1,1
eng_train_track_a_01832,Before I knew it I was on my hands and knees and someone close to me let out a terrible grunt at the same time.,0,1,0,0,0
eng_train_track_a_01841,"There was an awkward, frozen moment as we all acknowledged each other and as my brain scrambled to make sense of this ""hallucination"".",0,1,0,0,1
eng_train_track_a_01857,I drew my robes around me tightly as my legs kept walking to no particular destination.,0,1,0,1,0
eng_train_track_a_01858,He was so close.,0,1,0,1,1
eng_train_track_a_01876,"One guy threatened to talk to his uncle, a judge, to see if anything could be done to incarcerate me, but I just thought that was embarrassing, especially as I've been through the police stuff and there's nothing they want to do.",1,1,0,0,0
eng_train_track_a_01895,"However, my knees were starting to sing a little bit by the end.",0,0,0,1,0
eng_train_track_a_01901,"See, thats the thing, Sean wasnt an alcoholic.",0,0,0,0,1
eng_train_track_a_01906,"I must have had a strange look on my face because my mother said, `` What's wrong? ''",1,1,0,1,0
eng_train_track_a_01916,They also had to flush out my eyes ( which i had had closed the ENTIRE time ) cause they had glass in them.,0,1,0,1,0
eng_train_track_a_01918,None of us has mentioned the incident since.,0,1,0,1,1
eng_train_track_a_01922,"I stood in the back and flipped through a book, my forehead deeply furrowed as though I was seriously seeking answers to the universe.",0,1,0,1,0
eng_train_track_a_01927,I still cannot explain this.,0,1,0,0,1
eng_train_track_a_01937,my mum had complained to my step dad about feeling uneasy.,0,1,0,1,0
eng_train_track_a_01951,Well I have the bright idea that I need to stop being like this and I end up alone on the elevator with this girl.,0,1,1,1,1
eng_train_track_a_01967,"This'll probably get buried, but what the hell?",0,0,0,0,1
eng_train_track_a_01973,"""We need to talk"".",1,1,0,1,1
eng_train_track_a_01981,My heart is heavy for the Haitian government.,0,0,0,1,0
eng_train_track_a_01991,I covered my face with my hands.,0,1,0,1,0
eng_train_track_a_01995,I have so much stuff in my head right now.,0,1,0,1,0
eng_train_track_a_01996,I got there about 7:00 a.m. and started losing up my legs and doing some yoga.,0,0,1,0,0
eng_train_track_a_01998,My legs are feeling the effects right now.,0,0,0,1,0
eng_train_track_a_02000,My throat goes dry and my cough sounds not even human at some points.,0,1,0,0,0
eng_train_track_a_02012,"So I left the room, went outside and settled once again for going through my mess in my head.",0,1,0,1,0
eng_train_track_a_02018,The shock burned a part of my thumb.,0,1,0,1,1
eng_train_track_a_02050,"in january i dropped some dead weight, which relieved my back a little from carrying other peoples problems around too much.",0,1,1,0,0
eng_train_track_a_02074,My back started aching.,0,1,0,0,0
eng_train_track_a_02078,It frames my face and makes me look rather clownish.,0,0,0,1,0
eng_train_track_a_02080,A week later he had a girlfriend.,0,0,1,1,1
eng_train_track_a_02086,"Satan said to him, ""God will do everything in His power to destroy you.",1,1,0,1,1
eng_train_track_a_02087,"Alas, I still can't go swimming because my hands can't be wet for a while without being stupid But I can wade?",0,0,1,1,0
eng_train_track_a_02095,None of us did.,0,0,0,0,0
eng_train_track_a_02096,ugh so today i found out that some people have been talking shit abou tme behind my back.,1,1,0,1,1
eng_train_track_a_02106,"Finally facing life responsibilities again, but my head still was on vacation.",0,1,0,0,0
eng_train_track_a_02112,My ex boyfriend has been texting me every single day for a month continuously.,1,1,0,1,1
eng_train_track_a_02113,"WANTED to go more like 13, but my heel was a little sore from last weeks `` heavier '' mileage, so I did the smart thing ( I think ) and cut it short.",0,1,0,0,0
eng_train_track_a_02118,"It didn't hurt at the time, but I was getting a headache and my head started feeling really heavy!",0,1,0,1,0
eng_train_track_a_02135,"I drain the last of my beer and the wrap my arms around my bent legs, resting my chin on one knee.",0,0,0,1,0
eng_train_track_a_02157,"Jeff got in the tub with me at some point and was also rubbing my back and such, as most of my labor was in my lower back.",0,1,0,1,0
eng_train_track_a_02182,Deer getting hit by snow plows (very messy).,0,1,0,1,1
eng_train_track_a_02192,I remained standing with a blank expression on my face.,0,0,0,1,0
eng_train_track_a_02195,again I have a problem with the muscles in the back of my head behind my right ear.,0,1,0,1,0
eng_train_track_a_02197,It just felt wrong.,1,1,0,1,0
eng_train_track_a_02202,"However untrue I know this is intellectually -- for I still have family in Indiana, Aunts, Uncles, Cousins, and my Grandfather Lucas, who is still alive and kickin ' -- I still can not ignore this damned shade that keeps popping up over my shoulder and whisper's my worst fear: `` Alone. ''",0,1,0,1,0
eng_train_track_a_02204,We were all treated and ended up fine.,0,0,1,0,0
eng_train_track_a_02215,It was a tempting trap and my greed forced me to fall for it and I burnt my hands there.,1,1,0,0,0
eng_train_track_a_02216,My mother gets bothered just telling the story.,0,0,0,1,0
eng_train_track_a_02236,Nothing but fine grey and tan sand as far as my eyes could see.,0,0,0,1,0
eng_train_track_a_02239,I somehow managed to snap back on a shot and cut my finger pretty bad.,0,1,0,1,0
eng_train_track_a_02242,"The two weeks in that box, though I was bored out of my skull, were easy as far as my magic was concerned.",0,0,0,1,0
eng_train_track_a_02275,Three kids died that day.,0,1,0,1,0
eng_train_track_a_02290,"I imagine myself now, lying on the bed with that skipping rope tied around my neck.",0,1,0,1,0
eng_train_track_a_02296,"i have major headache, just want to sleep all day, and the worst part when i look in the mirror my lips is swollen to like two times the size.",0,1,0,1,0
eng_train_track_a_02307,"A old, gray lady.",0,0,0,1,0
eng_train_track_a_02311,( Very rare ) It was so cold that I can't even place my feet on the floor... Weather In the morning when it was raining... The sky was so dark... This photo was exclusively taken by my new W910i which is 2days old.,0,1,0,1,0
eng_train_track_a_02314,The storm gets worse.,0,1,0,0,0
eng_train_track_a_02321,"You know, in case he fucking died.",1,1,0,0,1
eng_train_track_a_02326,"Next thing they know, the light is gone.",0,1,0,1,1
eng_train_track_a_02343,I never saw the other kid for the rest of the time there.,0,0,0,1,0
eng_train_track_a_02362,My nose was still clogged and breathing out of just one nostril has become a work of art for me but I decided I was up for a loop through the neighborhood.,0,1,0,1,0
eng_train_track_a_02379,"That was it, nothing more.So at first as I lay in bed I had quite a deadpan look on my face.",0,0,0,1,0
eng_train_track_a_02407,There were many police there and interviewing the mom.,0,1,0,1,0
eng_train_track_a_02412,"Now, I didn't feel like spending money.",0,1,0,1,0
eng_train_track_a_02423,At this point my legs were starting to ache and I was hoping for something to lift my spirits and there were Mom and Andy cheering me on around mile 8.5.,0,1,1,1,0
eng_train_track_a_02429,When I was just under 2 years old we started renting a crappy tiny little house out in the boonies.,0,0,0,1,0
eng_train_track_a_02434,I didn't even eat a tiny pizza.,0,0,0,1,0
eng_train_track_a_02435,"Another fun fact was that the dance floor was all sand, which got between my toes, and there were about 5 million flies buzzing around.",0,1,0,1,0
eng_train_track_a_02437,Not too bad but never really clicked.,0,0,1,1,0
eng_train_track_a_02444,It felt as if this powerful force just knocked the wind out of me.,0,1,0,1,1
eng_train_track_a_02477,"So I did some chores but mostly took it easy; my eye no longer ached, anyway.",0,0,1,0,0
eng_train_track_a_02484,"Okay that sucks, right?",1,0,0,1,0
