id,text,anger,fear,joy,sadness,surprise
eng_train_track_a_00060,"And then we have the ultimately retarded `` Spanish Lesson '' ( which I kind of like because it's so entertainingly bad ) and `` Incredible, '' which just flat-out gets on my nerves.",1,0,0,0,0
eng_train_track_a_00061,' I chanted in my head.,0,0,0,0,0
eng_train_track_a_00063,This expert also was the ex-husband of the murdered woman.,0,1,0,1,1
eng_train_track_a_00064,"I did manage to remember to hang out the washing, but only because the annoying beeping sound the washer makes when its finished a cycle finally filtered into my brain and started to irritate me enough that I couldn't ignore it any longer.",1,1,0,0,0
eng_train_track_a_00066,"Back in 2006 when I was in high school I took Earth Sciences, and in the spring I was on my teacher's computer when I came across a photo of me giving the thumbs up.",0,0,1,0,1
eng_train_track_a_00067,"But occasionally, my nerves still do get the best of me, and I start to flop around in the breathless panic of a fish pulled out of water and tossed onto the floor to die helplessly.",0,1,0,0,0
eng_train_track_a_00068,The effect was a feeling I've described as running my hand along a cheese grater.,0,1,0,1,0
eng_train_track_a_00069,asked a flustered girl that bumped into my arm.,0,1,0,0,0
eng_train_track_a_00070,A sharp stinging stripe across the backs of my legs.,0,1,0,1,0
eng_train_track_a_00071,I really have to watch my mouth.,0,0,0,0,0
eng_train_track_a_00074,I shook my head and willed every broken hearted thought to go away.,0,0,0,1,0
eng_train_track_a_00075,"i hope whatever i did do today, the two paper 2s adn the reading of the ntoes adn the definitaions i recited, stick in my head and i do nt forget anything: ( sigh.",0,1,0,1,0
eng_train_track_a_00076,"About 3 years ago I had a very vivid dream about my deceased aunt and uncle, Sylvia &amp; John.",0,0,0,1,1
eng_train_track_a_00078,`` I went to put my hand in my pockets and realised what they'd done.,0,1,0,0,0
eng_train_track_a_00080,I was never so happy to have my feet on solid ground though.,0,0,1,0,0
eng_train_track_a_00081,They don't seem to be evil or dangerous.,0,1,0,0,0
eng_train_track_a_00084,"I trust this man even less than the woman, but I can't put my finger on it.",0,1,0,0,0
eng_train_track_a_00085,I guess i pointed to Jenny without hesitation.,0,0,0,0,0
eng_train_track_a_00090,"I filled it out and tried to stay calm, but my legs were still shaking!",0,1,0,0,0
eng_train_track_a_00093,"Needless to say, I turned her down.",0,0,0,0,0
eng_train_track_a_00096,And these were brutal wounds.,1,1,0,1,1
eng_train_track_a_00097,"Slowly sliding down towards the floor, not having the strength to stay up on my feet any longer, hearing the words `` It's time '' and thinking please no.",0,1,0,1,0
eng_train_track_a_00099,"However, I made sure to take a few swishes of water just so my mouth felt like it got a lot of moisture.",0,0,1,0,0
eng_train_track_a_00100,"Thankfully, he doesn't really hold grudges, so I think every day starts with a clean slate... Of course, like a normal human being, he has his limit, which I am trying REALLY REALLY hard to avoid reaching.Also, my throat is dry and hurting because I slept with my mouth wide open last night, and the two times I napped at the boy's house, I slept with it open, again.",0,1,0,0,0
eng_train_track_a_00101,""" ""look... out your window.",0,0,0,0,1
eng_train_track_a_00102,The silence cupped my ears where it was all I could see and hear.,0,1,0,1,0
eng_train_track_a_00105,The stench hit me first.,0,1,0,0,1
eng_train_track_a_00106,It was the dance of my heart.,0,0,1,0,0
eng_train_track_a_00109,"I feel like my stomach's had a growth spurt, which leaves me aching and sore.",0,1,0,1,0
eng_train_track_a_00113,"She was rude to our photographer, she was rude to a few guests, and to us.",1,0,0,0,0
eng_train_track_a_00114,"an hour after i got here my eyes swelled up and are so itchy, my athsma is ridiculous ( in vic i do nt even take medications!",0,1,0,1,0
eng_train_track_a_00117,But I spent two days reading and still didn't hit the end of this thread.,1,1,0,0,1
eng_train_track_a_00118,"But I was feeling really nervous, and my hands were sweaty.",0,1,0,0,0
eng_train_track_a_00119,and throw my hands in the air.,0,0,1,0,0
eng_train_track_a_00120,Then the cop shows up.,0,1,0,0,1
eng_train_track_a_00123,"I did as much time as I could on my feet for closing gate, but had to sit for stretch before cannon.",0,1,0,0,0
eng_train_track_a_00124,"The weather up there are super cozy, I went to wash my hand, the water are freezing!!!",0,1,0,0,0
eng_train_track_a_00127,She certainly has the right name... View at the glaciers in the distance.Me being silly... So I had a good morning before going to work and feeling the world-at least the hotel world-crumbling at my feet...,0,1,0,1,0
eng_train_track_a_00128,My heart beat so fast when the beautiful man give Yunho a peck on his left cheek.,0,1,1,0,0
eng_train_track_a_00129,The nightmares and fear were new and inexplicable.,0,1,0,1,1
eng_train_track_a_00131,"The kissing and touching don't stop, they just get more... interesting.",0,0,1,0,1
eng_train_track_a_00134,We are earths last hope against extinction.,0,1,0,1,1
eng_train_track_a_00135,Went to a party at a friends house.,0,0,1,0,0
eng_train_track_a_00136,"Jimmy gently poured some into my mouth, dipping my head back and asking me to swallow.",0,0,0,0,0
eng_train_track_a_00137,Fast forward six months - I've moved to central Virginia for work.,0,0,1,0,0
eng_train_track_a_00138,( HUGE grin on my face now. ),0,0,1,0,0
eng_train_track_a_00143,"After i wash my face and brush my teeth, i go out from the kitchen and found that, someone sleep on my place, using my blanket and also pillow.",0,1,0,0,1
eng_train_track_a_00144,Not creepy but ghostly.,0,1,0,0,1
eng_train_track_a_00145,"What came out of my mouth was: ""Because white reigns supreme.",1,1,0,1,1
eng_train_track_a_00146,"Don't walk away, I'm talking to you, there's bruises on my face.",1,1,0,1,0
eng_train_track_a_00147,as i go to take the hook out of my 4th fish... it shakes and embeds the hook in my hand.,1,1,0,1,1
eng_train_track_a_00148,I saw peppermint patties.,0,0,1,0,1
eng_train_track_a_00150,Can I add a bridesmaid-zilla story?,0,0,1,0,1
eng_train_track_a_00158,My mouth by then like cardboard.,0,0,0,0,0
eng_train_track_a_00162,"I fell out of a tree earlier today, and landed on my head after about an eight foot drop onto concrete.",0,1,0,1,1
eng_train_track_a_00163,"But well need large plastic bags, I dont know where to get those.",0,1,0,0,0
eng_train_track_a_00165,"the next thing i knew, i felt this huge impact on my head, and then a few more after that.",0,1,0,0,1
eng_train_track_a_00166,"I turn around, hoping my back hid part of my drawing and look down at the paper in front of Ryutaro, my hand only inches away from his and start to explain the directions a little clearer to him.",0,0,0,0,0
eng_train_track_a_00169,My back is jacked up again.,1,1,0,1,0
eng_train_track_a_00172,"In silence, I prayed and searched my heart....",0,1,0,1,0
eng_train_track_a_00173,I couldnt walk without tripping over her.,1,1,0,0,0
eng_train_track_a_00174,You know the ones?,0,0,0,0,1
eng_train_track_a_00179,"The form itself did not shed any light, but was light.",0,0,0,0,1
eng_train_track_a_00181,"It looked like there was a golfball on the side of my knee... a purple, blueish golfball.",0,1,0,1,0
eng_train_track_a_00182,"This is typical, as they need to justify their existence.",1,0,0,0,0
eng_train_track_a_00183,Seemingly because the bartenders were very heavy handed.,1,0,0,0,0
eng_train_track_a_00185,My pride hurt worse than my leg did.,1,0,0,1,0
eng_train_track_a_00187,Blotted out the moon.,0,1,0,0,1
eng_train_track_a_00189,I had just had a procedure done to implant an Intrathecal Baclofen Pump in my belly.,0,1,0,0,0
eng_train_track_a_00191,With sudden resolution I took my hands from the rail.,0,0,0,0,0
eng_train_track_a_00194,"Let me put it this way: I burned so much as a kid that my nose is permanently red.I look back on all of this skin damage, and wish I could go back to my old self and do some kind of scared straight intervention.",0,0,0,1,0
eng_train_track_a_00195,"After the deception, but before the divorce.",1,1,0,1,0
eng_train_track_a_00197,"It was REALLY nice to feel the sun on my face because the winter blues really are real-for me at least: ) It was Brent's birthday while we were there, and my awesome family throw him a little birthday party ( I was so glad that I didn't have to do a thing )!",0,0,1,0,0
eng_train_track_a_00198,"Stuck in this place, With the world rushing by, Tears stream down my face, As I stand here, waiting to die.",0,1,0,1,0
eng_train_track_a_00200,Several times in the last couple weeks I've had to scratch my head cleverly for a few minutes trying to figure out how to get into my office.,0,1,0,0,0
eng_train_track_a_00201,"Now, I just sit there and nod my head, as I listen to the excuses people use to not make positive changes in their life.",0,0,0,0,0
eng_train_track_a_00202,"Not moving, not menacing.",0,1,0,0,0
eng_train_track_a_00203,The first thought that came into my head was that I needed to go to work as soon as possible.,0,1,0,0,0
eng_train_track_a_00204,A rather regular occurrence happened at night upstairs.,0,1,0,0,0
eng_train_track_a_00206,"i play it over and over in my head, word for word.",0,1,0,1,0
eng_train_track_a_00207,"So many things were going on in my life, in my head and in my heart that I just couldn't write any of them down.",0,1,0,1,0
eng_train_track_a_00209,My ex-boyfriend was just a horrible liar.,1,0,0,1,0
eng_train_track_a_00211,My brain stops and then I feel like conking out.,0,1,0,1,0
eng_train_track_a_00212,Your son is not liking the strap around my belly. '',0,1,0,0,0
eng_train_track_a_00214,But it was good; it kept me on my feet for a long while.Knee?,0,0,1,0,0
eng_train_track_a_00217,"Last night I walked into my room ( without turning on the light switch ) and tripped over a laundry basket, and fell on my face.",0,1,0,1,1
eng_train_track_a_00222,"She claimed I beat her, raped her, tortured, and abused her.",1,1,0,1,1
eng_train_track_a_00223,I had a lump in my throat several times.,0,1,0,1,0
eng_train_track_a_00224,I know last time I did this I hurt my back a little but I never learn I'm hard headed I wanted to burn up some more calories.,0,1,0,0,0
eng_train_track_a_00225,"It started out slow, like we'd fight once a month over stupid little things and sometimes big things.",1,1,0,1,0
eng_train_track_a_00227,I will defend this to the grave.,1,0,0,0,0
eng_train_track_a_00228,Coupled with the sound of rotors deafeningly stunning my ears and the very air in and around the cab of my car.,0,1,0,0,1
eng_train_track_a_00229,Apparently the aftermath of the clogged toilet was pretty gruesome.,0,1,0,0,1
eng_train_track_a_00234,My heart melted.,0,0,1,0,0
eng_train_track_a_00237,The outer right side was throbbing in pain and shooting up to my ankle.,0,1,0,1,0
eng_train_track_a_00238,My heart starts pounding as my eyes scroll up the dress and it was Scarlett.,0,1,0,0,1
eng_train_track_a_00242,"I jumped up frantically ( the receptionist cast an odd glance toward me, and some net users stared ) and looked at my hands.",0,1,0,0,0
eng_train_track_a_00244,For dessert and coffee we went to another cafe down the street.,0,0,1,0,0
eng_train_track_a_00246,"my head looked up automatically, and the first person out of the others out there, i saw him.",0,1,0,0,1
eng_train_track_a_00248,First college room mate ever.,0,0,1,0,1
eng_train_track_a_00250,"My head poked out of the grass again, catching sight of the men nearing my position, only about fifteen yards.",0,1,0,1,0
eng_train_track_a_00253,Only in my foot.,0,0,0,0,0
eng_train_track_a_00254,"I want to learn about you, communicate with you.",0,0,1,0,0
eng_train_track_a_00255,"I'd just started a new character on a different world than I usually play on, then this guy wants to join my party...",0,1,1,0,1
eng_train_track_a_00258,"I didn't notice either that I was still sitting on the floor, the rug pattern branded on my knees.",0,0,0,1,0
eng_train_track_a_00261,"My hands are usually cool, and I defend them, spouting `` Cold hands, warm heart! ''",0,0,1,0,0
eng_train_track_a_00262,"There were dozens of us, crying, screaming, or in shock.",0,1,0,1,1
eng_train_track_a_00264,"My throat is now only a dull ache ( as one nurse said, strep throat is the throat you don't forget, boy was she right! )",0,1,0,1,0
eng_train_track_a_00266,my stomach is all out of whack.,0,1,0,0,0
eng_train_track_a_00268,"I pulled it up, still heard the gushing sound, so I turned my head, and the other one stopped immediately.",0,1,0,0,0
eng_train_track_a_00270,They immediately started shooting meth and heroin.,1,1,0,1,1
eng_train_track_a_00271,Scary going up but terrifying going down into awful LA traffic.,0,1,0,0,0
eng_train_track_a_00276,We wanted to put off going down route thumper (Never went through without being hit) well we had too anyway.,0,1,0,0,0
eng_train_track_a_00277,"I had an ant crawling on my elbow just now, and I flicked him off.",0,1,0,0,0
eng_train_track_a_00280,I felt a gun pressed against my forehead and looked up.,0,1,0,0,1
eng_train_track_a_00281,Threw my underwear away in their kitchen garbage.,0,1,0,0,1
eng_train_track_a_00282,I run to grab my friend only to see him dancing with another asian girl.,1,0,0,1,1
eng_train_track_a_00283,"I feel my head hurting, and the next thing I know school's over, I'm in the front of it with him and Traci, and he's pointing a finger at me and sort-of-yelling-sort-of-talking, and saying `` You faker! ''",1,1,0,1,1
eng_train_track_a_00284,"She was Brazilian, or Chinese, or something weird.",0,1,0,0,1
eng_train_track_a_00286,I felt him press his face to my hair and start to whisper soothing things at me but I still couldn't hear anything but the pounding of my heart.,0,1,0,0,0
eng_train_track_a_00287,"Despite my anxiety, You were there with me, Diligently working in my heart, Stripping me of all of my pretense, Scourging me of all of my arrogance, Revealing each of my self-serving ways, Which have made my life a wasteland.",0,1,1,1,0
eng_train_track_a_00288,So I decide to just lean against the railing and smoke my cigarette with a stupid look on my face.,0,0,0,0,0
eng_train_track_a_00289,"So many people from my family have seen someone in the reflection, always in the same place, matching the same description.",0,1,0,0,1
eng_train_track_a_00292,"One day during practice, the question was read, ""Finish, the opening line of the traditional American song which begins, 'I wish I was-'""",0,0,0,0,1
eng_train_track_a_00297,"X-rays do not show soft tissue damage, and I knew my bones were fine.",0,0,0,0,0
eng_train_track_a_00299,") This event happened after the war, but before the wall went up.",0,0,0,0,1
eng_train_track_a_00304,"My eyes are half-closed, heavy from the liquor and not sleepin, but still they're watchful of the tender, who they suspect of fueling the glass every time I leave to piss.",0,1,0,0,0
eng_train_track_a_00308,"Still numb.The numbness never left my arm, it was crazy.",0,1,0,1,0
eng_train_track_a_00315,I can't bend or twist my head and no lifting anything over 10 pounds.,0,1,0,1,0
eng_train_track_a_00316,"I met my best female friend on omegle, she lives 3000 miles away from me and we have never met.",0,1,1,0,1
eng_train_track_a_00317,My heart is aching today.,0,1,0,1,0
eng_train_track_a_00318,"after the half day practice on wednesday, my arms were literally black and blue!",0,1,0,1,0
eng_train_track_a_00320,We never said anything but just continued home.,0,0,0,1,0
eng_train_track_a_00321,Standing in court on my 23rd birthday being sentenced was the most ball shattering terrifying moment of my life,0,1,0,1,1
eng_train_track_a_00322,"My ankles were cuffed together, and then pulled over my head and secured to the bottom of the fence as well, catching my heels in the chain link fence.",1,1,0,1,0
eng_train_track_a_00325,"So, I am from a science background and analyze everything skeptically.",0,0,0,0,0
eng_train_track_a_00326,Then it began to snow... hard.,0,1,0,0,1
eng_train_track_a_00328,"Middle school, the entire 8th grade class had to do this thing called a ""cultural fair"" where we research our lineage/cultural roots, and present it after school at night for all families to see.",0,1,1,0,0
eng_train_track_a_00331,I certainly didn't.,0,0,0,0,0
eng_train_track_a_00332,"My skin blossomed in red blisters from the tape and from the places where the sheet was wrinkled against me -- such a Princess and the Pea thing, I know, but fascinating to the medical staff, who declared me to have `` bizarrely soft skin. ''",0,1,0,1,0
eng_train_track_a_00333,I was still naked.,0,1,0,0,1
eng_train_track_a_00334,"Additionally, there was snow on the ground outside, but we found no footprints around the house and no mud or water in the kitchen where the intruder had been walking.",0,1,0,0,1
eng_train_track_a_00335,"Sorry I missed you, call you later.",0,0,1,0,0
eng_train_track_a_00339,i think its more like i want to write it down so its not trapped inside my head when i die.,0,1,0,1,0
eng_train_track_a_00340,Twice I got it in my hands but it slipped out and bashed itself into the window again.,1,1,0,0,0
eng_train_track_a_00341,"White male, middle aged, male pattern baldness, coke bottle glasses.",0,0,0,0,0
eng_train_track_a_00344,This shrapnel bomb shattered the pieces of plastic into my face and legs.,1,1,0,1,1
eng_train_track_a_00345,"I also remember the chandelier campfires, and it was what inspired me for almost a year to tape pieces of mirror under my eyes so I could pretend I was walking on the ceilings ( though I always got a bit freaked out when I walked outside ).",0,1,0,0,0
eng_train_track_a_00346,I closed my eyes and more tears glided down my cheeks.,0,0,0,1,0
eng_train_track_a_00347,I was walking next to the truck on one of those raised cement curb bumpers when my ankle folded in half.,0,1,0,1,0
eng_train_track_a_00348,That's pretty creepy.,0,1,0,0,1
eng_train_track_a_00350,"Geez, and I'm having a hard enough time paying for my own wedding!Anyway, I checked flights later in the week only to almost gouge my eyes out when I saw how much flights were now going for.",1,1,0,0,0
eng_train_track_a_00352,the blame too easy to place on my shoulders.,1,0,0,1,0
eng_train_track_a_00353,"I also wrote down on a piece of paper ""You are fascinating.",0,0,1,0,0
eng_train_track_a_00354,well come to know i slip on the egde of the pool i do this twisting action thing hit my hip or leg on the side of the pool and then fell in with all of my clothes on.,0,1,0,0,1
eng_train_track_a_00355,"My shoulder ached but moved all right, and I felt a tightness on my neck.",0,1,0,0,0
eng_train_track_a_00357,"Is it too hard to forget someone from the past, i wish i could, but its very hard, I think my heart is too big and i have to much room.",0,0,0,1,0
eng_train_track_a_00358,"Fox arose from his limp slumber, And drank cold water From my eyes.",0,0,0,1,0
eng_train_track_a_00359,I stop and wait.,0,1,0,0,0
eng_train_track_a_00363,It leaves both my hands free to be able to type.,0,0,1,0,0
eng_train_track_a_00364,My brain's been cooking up too many ideas that I can't even write out for future references.,0,1,0,0,0
eng_train_track_a_00366,Ill pay you back!,0,0,1,0,0
eng_train_track_a_00367,"This did not seem to be a malicious spirit, just curious.",0,1,0,0,1
eng_train_track_a_00370,"Broke up a bit later, pretty sure she was/is bipolar.",1,1,0,1,0
eng_train_track_a_00372,My friend set me up on a blind date with this woman.,0,1,1,0,1
eng_train_track_a_00374,And probably murder me.,0,1,0,0,0
eng_train_track_a_00375,"I went up on stage and sang my heart out, and afterwards signed up to sing another song with Becca ( alas we ran out of time ), and though I don't know any dance moves, I got a bit of a rythm, so it was all good!",0,0,1,0,0
eng_train_track_a_00377,And now my lips are sealed.,0,0,0,0,0
eng_train_track_a_00380,Grief does funny things.,0,1,0,1,1
eng_train_track_a_00381,"It wasn't easy, I told myself; I was running short of breaths and I believed my face was red and then pale ( or was it the other way round? )",0,1,0,1,0
eng_train_track_a_00382,I put my hands over my face and went back into my room.,0,1,0,1,0
eng_train_track_a_00383,But I really do know it is my heart speaking through me and i am being taken over by the heart and not the mind i feel inspired.,0,0,1,0,0
eng_train_track_a_00384,"That was a 16 hour day, 19 for most people, except I pulled a muscle in my back and couldn't move without being in excruciating pain.",0,1,0,1,0
eng_train_track_a_00387,"Ah, internet dating, it's a fun world.",0,0,1,0,0
eng_train_track_a_00388,"With this holy oath I set my foot upon the path, the Druid's Way, and I vow to make my dedication plain.",0,0,1,0,0
eng_train_track_a_00389,I decide to stay awake and just well sit on my laptop.,0,0,0,0,0
eng_train_track_a_00390,That was 21 years ago.,0,0,0,1,0
eng_train_track_a_00392,I caught a quite a few rip-able one and was really relishing the new board under my feet.,0,0,1,0,0
eng_train_track_a_00393,"Curtain pulled back, I shield my eyes for a moment, glare adjustment then neon colour washes over my face -- slack-jawed, open-mouthed awe $",0,0,1,0,1
eng_train_track_a_00394,So I go to the doctor and I tell him about getting the sharp pain in my back and how that hasn't gone away and how my hand is numb.,0,1,0,0,0
eng_train_track_a_00396,The children felt like they were being told telepathically that there was great danger ahead.,0,1,0,0,1
eng_train_track_a_00400,"And all of the other daily dramas that are taking up the forefront of my mind -- jobs and friends and family and bills and snow and more about the jobs -- all of these things are nothing to my heart, which just keeps on beating, keeps on doing its job.",0,0,0,0,0
eng_train_track_a_00401,"It was a weird feeling, building up in my chest and my head and then it all switched and I couldn't turn it back!Seriously, try it!First of all, I started off right-brained.",0,1,0,0,1
eng_train_track_a_00402,"`` Out of my mouth came, `` I didn't see Creepy... `` First of all my brain did not process, that I was trying to even say anything.",0,1,0,0,1
eng_train_track_a_00403,The gust grew stronger and stronger till I felt I was about to be lifted from my feet.,0,1,0,0,1
eng_train_track_a_00410,"Nobody had lived there in a very, very long time.",0,1,0,1,1
eng_train_track_a_00413,"My eyes scanned the place, looking for Cody and I found him; wrestling on the sand with monkey boy for a volleyball.",0,0,1,0,0
eng_train_track_a_00414,"I can't stand the gelatinous tomato soup bit, or the soggy noodle letters, or the taste.",1,1,0,0,0
eng_train_track_a_00415,I had worked and my hand's still hurt and all kinds of bullshit lazy Cleo reasons for not going out and having fun when I have time.,1,1,0,1,0
eng_train_track_a_00416,Both times catastrophically embarrassing for me.,0,1,0,1,0
eng_train_track_a_00417,there are just 2 small parts that stick out in my head and make me so happy.,0,0,1,0,0
eng_train_track_a_00420,"My eyes popped open, and logic dictated that I should let her go.",0,1,0,0,1
eng_train_track_a_00421,I was horribly mistaken.,0,1,0,1,1
eng_train_track_a_00422,He looked completely lost.,0,1,0,1,0
eng_train_track_a_00423,"I cleaned naked, I cooked naked, I ate naked, I drove him around naked, I waited in the car naked.",0,1,0,0,1
eng_train_track_a_00426,My grandfather was a keen hunter.,0,0,0,0,0
eng_train_track_a_00428,Barbell Rows 6 x 4 x 185 # The SSB absolutely tore up my back.,0,0,0,1,0
eng_train_track_a_00429,Totally creeped me out.,0,1,0,0,1
eng_train_track_a_00431,"We all decided to calm down, we thought that it was probably something when your phone activates something, thats all.",0,1,0,0,1
eng_train_track_a_00434,"Once that whole thing was all over and done with, my nose began to tickle uncontrollably.",0,0,0,0,0
eng_train_track_a_00436,"Within a minute my arm had swollen up, it was sore and bruised.",0,1,0,1,0
eng_train_track_a_00438,"I have lots of acquaintances, and a few people that I hang out with on a regular basis, but I still haven't found a friend that I actually like a whole lot, because after maybe a month or four, everyone that I get semi-close to starts to get on my nerves.",1,1,0,0,0
eng_train_track_a_00439,"Friend is gay, one of his freshman roommates tried to kill him by putting isopropyl alcohol in his vodka.",1,1,0,1,1
eng_train_track_a_00441,The day was hot and still; the air lay close against my face.,0,0,0,0,0
eng_train_track_a_00442,"Not a great first impression, but we brush it off.",1,0,1,0,0
eng_train_track_a_00445,"It will not be my dream job, but it will be okay.",0,0,1,1,0
eng_train_track_a_00446,I couldn't stop crying.,0,1,0,1,0
eng_train_track_a_00449,"She closed her eyes for a moment, the air stinging them.",0,1,0,0,0
eng_train_track_a_00450,We stop dead in our tracks.,0,1,0,0,1
eng_train_track_a_00452,We send holiday wishes and we have invitations to dinner if ever in the same city (never taken up)  I could have gotten impatient and angry about the mix ups but a little patience and common courtesy has turned him into a friend.,0,0,1,0,0
eng_train_track_a_00456,Boy was I wrong.,0,1,0,1,1
eng_train_track_a_00457,at first was okay when i let my sleeve down during duty was like so freaking warm inside my hand please.,0,0,1,0,0
eng_train_track_a_00458,"Vomit lots, and lots.",0,1,0,0,0
eng_train_track_a_00460,What didn't feel great was my throat and lungs.,0,1,0,1,0
eng_train_track_a_00463,He was my dad.,0,0,0,1,0
eng_train_track_a_00464,"Lots of lies, deceit, and manipulation.",1,1,0,1,0
eng_train_track_a_00466,"He saw blood and said,  ""Mommy!",0,1,0,1,1
eng_train_track_a_00469,They wanted to open the Femoral artery in my right leg and insert a long tube up towards my heart.,0,1,0,0,0
eng_train_track_a_00470,"My latest conquest, so proud they'd be.",0,0,1,0,0
eng_train_track_a_00471,My heart shattered into a million little pieces.,0,0,0,1,0
eng_train_track_a_00472,It hurt so much.,0,1,0,1,0
eng_train_track_a_00474,"it ended quickly, amidst lots of petty jealousy.",1,0,0,1,0
eng_train_track_a_00475,"When they got back I was slumped on the couch with my back to the door, playing on a laptop.",0,0,0,0,0
eng_train_track_a_00476,"I sighed heavily and flipped the blade in my hand, gently pressing the hilt to his forehead.",1,1,0,0,0
eng_train_track_a_00478,A smile spread across my face.,0,0,1,0,0
eng_train_track_a_00479,"If your family gets sick, please leave your door open.",0,1,0,0,0
eng_train_track_a_00480,"I started out the run, and before too long something caught my eye in the snow.",0,0,0,0,1
eng_train_track_a_00482,"My stomach felt a bit queasy all day yesterday so it was difficult for me to eat a lot, but I managed to have half a banana and a lot of water immediately after the race.",0,1,0,1,0
eng_train_track_a_00484,The look of shock on his sugar-infused face will be seared into my memory until the end of time.,0,1,0,0,1
eng_train_track_a_00486,I would then freeze with fear.,0,1,0,0,0
eng_train_track_a_00487,He didn't swerve.,0,1,0,0,0
eng_train_track_a_00490,He let a raccoon into our house.,1,1,0,0,1
eng_train_track_a_00491,This was last year.,0,0,0,0,0
eng_train_track_a_00492,Whats a typical possession?,0,0,0,0,1
eng_train_track_a_00493,I'm not sure I really even knew what the movie was about by the time it was done because my nerves were completely shot.,0,1,0,0,0
eng_train_track_a_00495,"I squeeze my eyes shut to stop the replaying of frames I've just witnessed, tighten my legs, and point my toes which I always do when I want to come.",0,1,0,0,0
eng_train_track_a_00496,"I looked down at my feet, and saw that the waves had kicked up some of her trash.",0,0,0,0,0
eng_train_track_a_00498,"2 minutes later, I hear sobbing coming from the toilet.",0,1,0,1,0
eng_train_track_a_00500,I have to admit that when I started reading Terri's raves for the electrolyte supplement called Endurolytes on her Middle of the Pack Girl blog I sorta rolled my eyes.,1,0,0,0,0
eng_train_track_a_00505,"Now, we've got a good size-family, so this would mean things like inviting one cousin that she'd met, but not their parents or siblings that lived out of town, etc.",0,0,1,0,0
eng_train_track_a_00506,"It felt good in my hands, it felt RIGHT.",0,0,1,0,0
eng_train_track_a_00508,I just wanted him to feel how crappy it was to be robbed.,1,1,0,0,0
eng_train_track_a_00509,"I lowered my head so it fell across my face, a good excuse not to look directly at Cody.",0,1,0,0,0
eng_train_track_a_00510,One night I woke up to a strange noise in the corner of my room so I look over and see this huge guy in a trench coat and a hat standing in the corner of my room.,0,1,0,0,1
eng_train_track_a_00511,It was drug related.,0,1,0,1,0
eng_train_track_a_00512,I will never forget that night.,0,1,0,1,1
eng_train_track_a_00513,"' Then, I focused my eyes and looked at it again and saw $ 24.99 and was a little disappointed.",0,0,0,1,0
